id;long_name;description;oktmo;okato;long_name_eng;type;region;latitude;longitude
32644;Горбово;Вологодская область;19630422136;19230822004;;д;;60.05611;45.780277
32645;Горка;Вологодская область;19630422139;19230824005;;д;;59.826668;45.36611
32646;Городище;Вологодская область;19630422141;19230822003;;д;;59.98111;45.851387
32648;Гриденская;Вологодская область;19630422146;19230856009;;д;;59.881668;45.75722
32649;Громозово;Вологодская область;19630422148;19230840006;;д;;59.969444;46.051388
32650;Данилово;Вологодская область;19630422151;19230841004;;д;;60.030556;45.968887
32651;Демино;Вологодская область;19630422153;19230824007;;д;;59.77111;45.49222
32653;Еловино;Вологодская область;19630422158;19230812001;;д;;59.804165;45.830833
32654;Ермакова Гарь;Вологодская область;19630422161;19230841006;;д;;60.02611;45.93889
32655;Жаровиха;Вологодская область;19630422163;19230836005;;д;;59.856667;45.859722
32656;Жуково;Вологодская область;19630422166;19230841007;;д;;60.047222;45.888332
32657;Завачуг;Вологодская область;19630422167;19230840007;;д;;60.037224;46.199722
32658;Заюжье;Вологодская область;19630422168;19230824008;;д;;59.76361;45.42278
32659;Звезда;Вологодская область;19630422169;19230824009;;д;;59.836388;45.61028
32660;Засосенье;Вологодская область;19630422171;19230841008;;д;;60.048054;45.89639
32661;Каксур;Вологодская область;19630422172;19230836006;;д;;59.781944;46.02111
32662;Калеплиха;Вологодская область;19630422173;19230836007;;д;;59.82139;46.113335
32665;Киркино;Вологодская область;19630422176;19230822011;;д;;60.05639;45.67278
32666;Клюкино;Вологодская область;19630422177;19230840008;;д;;59.976665;46.051666
32667;Кобылкино;Вологодская область;19630422178;19230840009;;д;;59.99917;46.12417
32669;Кондратово;Вологодская область;19630422180;19230824010;;д;;59.793335;45.49222
32671;Контиево;Вологодская область;19630422182;19230852013;;д;;60.07111;46.41611
32672;Коряковская;Вологодская область;19630422183;19230836008;;д;;59.93111;45.911945
32675;Красавино-1;Вологодская область;19630422186;19230822008;;д;;60.006943;45.892223
32676;Красавино-2;Вологодская область;19630422191;19230822009;;д;;60.03417;45.740276
32677;Красное Село;Вологодская область;19630422193;19230840010;;д;;60.043056;46.130554
32678;Кропачево;Вологодская область;19630422196;19230841009;;д;;60.038334;46.003613
32679;Кузьмино;Вологодская область;19630422201;19230822010;;д;;60.05;45.72222
32685;Лобаново;Вологодская область;19630422211;19230841011;;д;;60.038887;45.84111
32691;Малиновица;Вологодская область;19630422217;19230836011;;д;;59.8775;45.907223
32692;Малое Бараково;Вологодская область;19630422218;19230836012;;д;;59.90972;45.933887
32693;Малый Дор;Вологодская область;19630422219;19230852016;;д;;60.109444;46.251945
32694;Маншино;Вологодская область;19630422220;19230840013;;д;;59.94278;46.113888
32695;Мартыново;Вологодская область;19630422221;19230841013;;д;;60.031944;46.006943
32696;Митенева Гора;Вологодская область;19630422223;19230840014;;д;;60.03472;46.183887
32697;Михеево;Вологодская область;19630422224;19230824012;;д;;59.820557;45.512222
32698;Наболотная Гарь;Вологодская область;19630422226;19230841014;;д;;60.02139;45.925556
32702;Недуброво;Вологодская область;19630422241;19230822014;;д;;60.045277;45.746387
32703;Нижнее Ворово;Вологодская область;19630422242;19230836014;;д;;59.933334;45.925835
32704;Нижнее Сергеево;Вологодская область;19630422243;19230852019;;д;;60.079166;46.426388
32707;Нива;Вологодская область;19630422246;19230841015;;д;;59.9625;45.919724
11651;Кировский;Амурская область;10625420106;10225820002;;с;;54.429443;126.979164
32708;Окинин Дор;Вологодская область;19630422247;19230824014;;д;;59.838055;45.452778
32709;Осатово-Раменье;Вологодская область;19630422248;19230852024;;д;;60.09722;46.42278
32712;Павловская;Вологодская область;19630422253;19230852025;;д;;60.08139;46.33
32713;Пелягинец;Вологодская область;19630422254;19230824015;;д;;59.745834;45.484444
32715;Подгорка;Вологодская область;19630422256;19230841017;;д;;60.053333;45.877777
32716;Плоская;Вологодская область;19630422257;19230836016;;д;;59.8825;45.990276
32717;Плостиево;Вологодская область;19630422258;19230824016;;д;;59.985554;45.96361
32718;Плотниха;Вологодская область;19630422259;19230836015;;д;;59.843334;46.09833
32719;Погудино;Вологодская область;19630422260;19230840017;;д;;60.039165;46.11861
32721;Подгривье;Вологодская область;19630422262;19230852027;;д;;60.07111;46.33972
32723;Помеловка;Вологодская область;19630422271;19230822015;;д;;59.95778;45.731945
32724;Попово;Вологодская область;19630422276;19230841019;;д;;60.039722;46.015278
32725;Пронино;Вологодская область;19630422277;19230852030;;д;;60.051666;46.345833
32726;Пузово;Вологодская область;19630422278;19230852031;;д;;60.05639;46.32139
32727;Рябиновщина;Вологодская область;19630422279;19230852032;;д;;60.09667;46.38028
32728;Север;Вологодская область;19630422280;19230836018;;д;;59.925556;45.963333
32729;Слобода;Вологодская область;19630422281;19230841001;;д;;60.029167;45.859165
32730;Селище;Вологодская область;19630422282;19230852033;;д;;60.099167;46.390835
32732;Сигово;Вологодская область;19630422284;19230836019;;д;;59.894444;46.00722
32734;Сорокино;Вологодская область;19630422286;19230822019;;д;;60.018333;45.796112
32735;Смольянка;Вологодская область;19630422287;19230812004;;д;;59.78389;45.86778
32736;Спицыно;Вологодская область;19630422288;19230840018;;д;;59.975277;46.073055
32737;Судническая Гора;Вологодская область;19630422291;19230822020;;д;;60.050278;45.739445
32738;Сушники;Вологодская область;19630422293;19230840019;;д;;60.036667;46.211388
32739;Тарасово;Вологодская область;19630422295;19230852035;;д;;60.11722;46.31361
32740;Труфаново;Вологодская область;19630422296;19230841020;;д;;60.030277;45.99861
32741;Усть-Сямженец;Вологодская область;19630422297;19230824017;;д;;59.82028;45.45139
32743;Черная;Вологодская область;19630422301;19230856030;;д;;59.89611;45.81139
32744;Чупово;Вологодская область;19630422306;19230841021;;д;;59.966946;45.921112
32745;Шартаново;Вологодская область;19630422311;19230822024;;д;;59.960556;45.7875
32747;Шемячкино;Вологодская область;19630422313;19230852039;;д;;60.105278;46.28611
32748;Шестаково;Вологодская область;19630422314;19230852040;;д;;60.070557;46.307777
32761;Большая Княжая;Вологодская область;19630428129;19230804003;;д;;59.785;46.698334
32762;Большое Байкалово;Вологодская область;19630428131;19230832005;;д;;59.9625;46.571945
32763;Большое Лапино;Вологодская область;19630428136;19230828003;;д;;60.015278;46.44
32764;Большое Пожарово;Вологодская область;19630428138;19230804004;;д;;59.85472;46.587223
32765;Большое Раменье;Вологодская область;19630428141;19230832006;;д;;59.932777;46.638054
32766;Большое Сирино;Вологодская область;19630428146;19230828005;;д;;59.961666;46.25
32767;Большое Скретнее Раменье;Вологодская область;19630428151;19230828006;;д;;59.92278;46.392223
32769;Васильевская;Вологодская область;19630428161;;;д;;59.985554;45.96361
32770;Васино;Вологодская область;19630428163;19230804005;;д;;59.87;46.64722
32771;Верхнее Никитино;Вологодская область;19630428166;19230832008;;д;;60.01361;46.5925
32772;Верхнее Исаково;Вологодская область;19630428171;19230832009;;д;;60.002777;46.609722
32775;Волостная;Вологодская область;19630428183;19230804006;;д;;59.767776;46.289444
32777;Верхняя Ентала;Вологодская область;19630428188;19230804001;;с;;59.87583;46.648056
32778;Выползово;Вологодская область;19630428191;19230828044;;д;;60.024445;46.535557
32779;Гарь;Вологодская область;19630428196;19230832011;;д;;60.02611;45.93889
32780;Ефимово;Вологодская область;19630428198;19230804008;;д;;59.87611;46.628887
32784;Зарубин Починок;Вологодская область;19630428213;19230804007;;д;;59.814445;46.45139
32786;Ивакино;Вологодская область;19630428221;19230828011;;д;;59.960835;46.405
32787;Калинино;Вологодская область;19630428226;19230828046;;д;;60.037777;46.564445
32792;Колотовщина;Вологодская область;19630428238;19230804011;;д;;59.878887;46.59611
32793;Конец;Вологодская область;19630428241;19230828013;;д;;59.97333;46.200832
32794;Коряковщина;Вологодская область;19630428246;19230828014;;д;;59.97111;46.35472
32795;Костылево;Вологодская область;19630428251;19230832014;;д;;59.925835;46.696667
32798;Красная Гора;Вологодская область;19630428256;19230828015;;д;;59.983612;46.423054
32799;Кузьминская;Вологодская область;19630428261;19230828016;;д;;59.97;46.232224
165048;Победа;;79622457111;79222555001;;п;;;
77283;Крайнее;Республика Крым;35643430101;;;с;;45.22778;33.836113
32800;Кузюг;Вологодская область;19630428263;19230804014;;д;;59.81778;46.46611
98150;Язвище;;49538000956;;;д;;;
32801;Лаврово;Вологодская область;19630428266;19230828017;;д;;60.003334;46.399166
32802;Леонтьевщина;Вологодская область;19630428271;19230828018;;д;;59.993057;46.34778
32803;Лешуковщина;Вологодская область;19630428273;19230804015;;д;;59.893055;46.62639
32804;Лупачево;Вологодская область;19630428276;19230828019;;д;;60.029446;46.359165
32805;Лычное Раменье;Вологодская область;19630428277;19230804016;;д;;59.836113;46.805832
32807;Малая Княжая;Вологодская область;19630428279;19230804018;;д;;59.754444;46.705
32808;Малое Байкалово;Вологодская область;19630428281;19230832015;;д;;59.959167;46.531944
32809;Малое Лапино;Вологодская область;19630428286;19230828020;;д;;60.017776;46.438057
32810;Малое Пожарово;Вологодская область;19630428288;19230804019;;д;;59.84861;46.576946
32811;Малое Раменье;Вологодская область;19630428291;19230832016;;д;;59.926666;46.642776
32812;Малое Сирино;Вологодская область;19630428296;19230828021;;д;;59.955833;46.2425
32819;Митино;Вологодская область;19630428326;19230828025;;д;;59.941944;46.393612
32820;Мичино;Вологодская область;19630428328;19230804021;;д;;59.86111;46.634445
32821;Мокрушино;Вологодская область;19630428329;19230804022;;д;;59.845833;46.561943
32822;Мондур;Вологодская область;19630428331;19230832019;;д;;59.945;46.6975
32823;Мякинная;Вологодская область;19630428336;19230832020;;д;;59.96361;46.66639
32824;Надеевщина;Вологодская область;19630428338;19230804023;;д;;59.885;46.62639
32825;Некрасовщина;Вологодская область;19630428341;19230828026;;д;;59.970554;46.383057
32826;Неповица;Вологодская область;19630428346;19230832022;;д;;59.92389;46.596943
32827;Нижнее Исаково;Вологодская область;19630428351;19230832023;;д;;60.010277;46.616943
32828;Нижнее Никитино;Вологодская область;19630428356;19230832024;;д;;60.018055;46.601387
32830;Новая Шиловщина;Вологодская область;19630428363;19230804024;;д;;59.871113;46.693054
32833;Огрызково;Вологодская область;19630428366;19230832025;;д;;59.945;46.648335
32834;Окулово;Вологодская область;19630428371;19230828047;;д;;60.080833;46.504723
32835;Оленево;Вологодская область;19630428376;19230828027;;д;;59.986668;46.259724
32836;Олятово;Вологодская область;19630428381;19230828048;;д;;60.082222;46.473057
32837;Павликов Дор;Вологодская область;19630428386;;;д;;59.90389;46.43778
32838;Палутино;Вологодская область;19630428391;19230832026;;д;;59.93222;46.685276
32839;Паново;Вологодская область;19630428393;19230804027;;д;;59.795834;46.595276
32840;Пахомово;Вологодская область;19630428396;19230828029;;д;;59.979168;46.43667
32844;Подгорье;Вологодская область;19630428411;19230832027;;д;;59.996944;46.621666
32845;Подлесово;Вологодская область;19630428413;19230804029;;д;;59.8375;46.54111
32847;Порядневщина;Вологодская область;19630428418;19230804030;;д;;59.88778;46.662777
32848;Прилуково;Вологодская область;19630428421;19230828050;;д;;60.03611;46.551388
32849;Рассомахино;Вологодская область;19630428426;19230832029;;д;;59.925;46.708332
32850;Рудниково;Вологодская область;19630428431;19230828031;;д;;59.987778;46.392776
32851;Рыбино;Вологодская область;19630428436;19230828032;;д;;59.97361;46.2375
32852;Рыжухино;Вологодская область;19630428441;19230828033;;д;;59.93889;46.405556
32853;Семенцев Дор;Вологодская область;19630428442;19230804031;;д;;59.835278;46.55611
32854;Серебрянка;Вологодская область;19630428443;;;д;;59.76472;46.64111
32855;Скородум;Вологодская область;19630428444;19230804033;;д;;59.81778;46.4
32856;Скорюково;Вологодская область;19630428445;19230804034;;д;;59.871944;46.601112
32858;Солонихино;Вологодская область;19630428447;19230804035;;д;;59.863335;46.65
32859;Старая Шиловщина;Вологодская область;19630428448;19230804036;;д;;59.878056;46.678333
32860;Степурино;Вологодская область;19630428449;19230804037;;д;;59.88778;46.67972
32861;Сычиха;Вологодская область;19630428450;19230804038;;д;;59.899166;46.630833
32862;Татариново;Вологодская область;19630428451;19230832030;;д;;59.915554;46.697777
32863;Терехино;Вологодская область;19630428456;19230828036;;д;;60.0025;46.423332
32864;Титовщина;Вологодская область;19630428461;19230832031;;д;;59.96361;46.65389
32865;Трубовщина;Вологодская область;19630428463;19230804040;;д;;59.893333;46.67361
32866;Устьенская;Вологодская область;19630428466;19230828051;;д;;60.09639;46.481667
32868;Федюнинская;Вологодская область;19630428471;19230828052;;д;;60.065;46.486668
32869;Харюково;Вологодская область;19630428476;19230828037;;д;;59.9725;46.38889
32870;Чешковщина;Вологодская область;19630428481;19230828038;;д;;59.963055;46.23389
32872;Четряково;Вологодская область;19630428486;19230832032;;д;;60.003056;46.656944
32873;Ширяево;Вологодская область;19630428491;19230828039;;д;;59.97111;46.268333
32874;Шеломец;Вологодская область;19630428496;19230828040;;д;;59.95778;46.260555
32880;Игумницево;Вологодская область;19632404101;19232804001;;д;;59.19278;40.6725
32881;Алексеево;Вологодская область;19632404106;19232832002;;д;;59.137222;40.896667
32883;Брунчаково;Вологодская область;19632404116;19232804005;;д;;59.197777;40.646667
32884;Гаврилищево;Вологодская область;19632404121;19232804006;;д;;59.1775;40.68861
32885;Гаврилково;Вологодская область;19632404126;19232832001;;д;;59.140556;40.90167
32886;Гузарево;Вологодская область;19632404131;19232804007;;д;;59.168335;40.761112
32887;Дор;Вологодская область;19632404136;19232832003;;д;;59.16028;40.976944
32888;Дьяконово;Вологодская область;19632404141;19232804008;;д;;59.164722;40.640278
32890;Екимково;Вологодская область;19632404151;19232832005;;д;;59.145832;41.001945
32891;Ершово;Вологодская область;19632404156;19232804009;;д;;59.172222;40.587223
32893;Карповское;Вологодская область;19632404166;19232804010;;д;;59.164722;40.496666
32894;Ковригино;Вологодская область;19632404171;19232832007;;д;;59.15361;40.990833
32895;Кузьминское;Вологодская область;19632404176;19232804011;;д;;59.220833;40.646667
32896;Лаврентьево;Вологодская область;19632404181;19232804012;;д;;59.212776;40.60389
32897;Лычево;Вологодская область;19632404186;19232832008;;д;;59.14639;40.955833
32898;Марково;Вологодская область;19632404191;19232804013;;д;;59.18611;40.607777
32899;Милославль;Вологодская область;19632404196;19232832009;;д;;59.142223;41.045834
32900;Наместово;Вологодская область;19632404201;19232832010;;д;;59.145557;40.8525
32901;Новоселка;Вологодская область;19632404206;19232804015;;д;;59.18861;40.705555
32902;Огнево;Вологодская область;19632404211;19232804016;;д;;59.17361;40.572224
32903;Одомцыно;Вологодская область;19632404216;19232804017;;д;;59.183887;40.681667
32904;Пазухино;Вологодская область;19632404221;19232804018;;д;;59.191387;40.695557
32905;Пестиково;Вологодская область;19632404226;19232832011;;д;;59.144722;40.918335
32906;Плюснино;Вологодская область;19632404231;19232832012;;д;;59.13889;41.019165
32907;Протасово;Вологодская область;19632404236;19232804019;;д;;59.176388;40.728333
32908;Пустошново;Вологодская область;19632404241;19232804020;;д;;59.19361;40.63028
32909;Ряпалово;Вологодская область;19632404246;19232832013;;д;;59.146667;40.898056
32910;Саранцыно;Вологодская область;19632404256;19232804021;;д;;59.207222;40.564167
32911;Сватилово;Вологодская область;19632404261;19232804022;;д;;59.19472;40.595
32912;Славянка;Вологодская область;19632404266;19232804023;;д;;59.158054;40.650833
32913;Ушаково;Вологодская область;19632404276;19232804025;;д;;59.197224;40.66111
32914;Феднево;Вологодская область;19632404281;19232804026;;д;;59.171665;40.761944
32915;Федотеево;Вологодская область;19632404286;19232832015;;д;;59.129723;40.95361
32916;Хожаево;Вологодская область;19632404291;19232832016;;д;;59.1375;40.88889
32917;Шетенево;Вологодская область;19632404301;19232804027;;д;;59.174168;40.732777
32918;Шингарские Исады;Вологодская область;19632404306;19232804028;;д;;59.236668;40.598057
32919;Шихово;Вологодская область;19632404311;19232804029;;д;;59.217224;40.655277
32923;Артемьево;Вологодская область;19632420106;19232816002;;д;;59.282776;40.689445
32924;Букино;Вологодская область;19632420111;19232816003;;д;;59.276943;40.716667
32925;Высоково;Вологодская область;19632420116;19232820002;;д;;59.217224;40.795834
32926;Грехневка;Вологодская область;19632420121;19232816005;;д;;59.285557;40.71
32927;Заречье;Вологодская область;19632420126;19232816006;;д;;59.319168;40.791668
32928;Засухино;Вологодская область;19632420131;19232816007;;д;;59.308887;40.759445
32929;Змейцыно;Вологодская область;19632420136;19232820003;;д;;59.279446;40.6625
32930;Карпово;Вологодская область;19632420141;19232820005;;д;;59.231945;40.75139
32931;Косово;Вологодская область;19632420146;19232816008;;д;;59.29139;40.718056
32932;Лысково;Вологодская область;19632420151;19232816009;;д;;59.290833;40.704445
32933;Матюшкино;Вологодская область;19632420156;19232820006;;д;;59.21611;40.72167
32934;Михалково;Вологодская область;19632420161;19232816010;;д;;59.304443;40.775833
32935;Мытница;Вологодская область;19632420166;19232820007;;д;;59.310833;41.267223
32936;Новая;Вологодская область;19632420171;19232816011;;д;;59.301945;40.761944
32938;Ноземские Исады;Вологодская область;19632420181;19232816012;;д;;59.305;40.663334
32939;Оброшино;Вологодская область;19632420186;19232816013;;д;;59.315;40.774723
32942;Пеньево;Вологодская область;19632420201;19232820010;;д;;59.19472;40.780834
32943;Подгорново;Вологодская область;19632420206;19232820011;;д;;59.214443;40.810555
32944;Поплевино;Вологодская область;19632420216;19232816016;;д;;59.321945;40.81222
32945;Пристань Исады;Вологодская область;19632420226;19232820004;;д;;59.30472;40.663055
32947;Семенково;Вологодская область;19632420236;19232816017;;д;;59.310833;41.267223
32948;Совка;Вологодская область;19632420241;19232816018;;д;;59.27778;40.70639
32950;Фролово;Вологодская область;19632420251;19232816019;;д;;59.297222;40.750557
32951;Щелково;Вологодская область;19632420256;19232820014;;д;;59.228333;40.743332
32952;Яскино;Вологодская область;19632420261;19232820015;;д;;59.256668;40.6575
32956;Аксентово;Вологодская область;19632424106;19232808002;;д;;59.28472;41.08278
32957;Акуловское;Вологодская область;19632424108;19232836002;;д;;59.259724;40.865276
32958;Александровка;Вологодская область;19632424111;19232824040;;д;;59.393612;41.170555
32959;Антропьево;Вологодская область;19632424114;19232836003;;д;;59.25722;40.885277
32960;Афанасово;Вологодская область;19632424116;19232824003;;д;;59.310833;41.267223
32961;Большое Макарово;Вологодская область;19632424121;19232808005;;д;;59.315;41.078888
32962;Борщевка;Вологодская область;19632424126;19232808006;;д;;59.314445;41.04028
32963;Бутово;Вологодская область;19632424131;19232824004;;д;;59.31139;40.926945
32964;Васькино;Вологодская область;19632424136;19232824005;;д;;59.322224;40.96583
32965;Вахрушево;Вологодская область;19632424141;19232824006;;д;;59.32;40.86889
32967;Воинское;Вологодская область;19632424146;19232824007;;д;;59.399445;41.03
32968;Волташ;Вологодская область;19632424151;19232824008;;д;;59.406113;41.427223
32969;Воробейцево;Вологодская область;19632424156;19232808008;;д;;59.323612;41.087776
32970;Врагово;Вологодская область;19632424161;19232808001;;д;;59.30111;41.08389
32971;Дачное;Вологодская область;19632424166;19232824009;;д;;59.39611;41.211945
32973;Доровское;Вологодская область;19632424176;;;д;;59.310833;41.267223
32974;Жидовиново;Вологодская область;19632424181;19232824012;;д;;59.322224;40.96
32976;Иванищево;Вологодская область;19632424188;19232836004;;д;;59.215557;41.003334
32977;Ишково;Вологодская область;19632424191;19232824015;;д;;59.3525;40.958332
32978;Кадасово;Вологодская область;19632424196;19232824016;;д;;59.328335;40.9
32979;Калитино;Вологодская область;19632424201;19232808010;;д;;59.30639;41.086666
32980;Козланга;Вологодская область;19632424206;19232808012;;д;;59.3075;41.02639
32981;Копылово;Вологодская область;19632424211;19232824017;;д;;59.32861;40.908333
32982;Космово;Вологодская область;19632424216;19232824018;;д;;59.36028;40.98639
32983;Коцыно;Вологодская область;19632424218;19232836005;;д;;59.256668;40.89
32984;Крапивино;Вологодская область;19632424221;19232808013;;д;;59.309166;41.08472
32985;Красотинка;Вологодская область;19632424226;19232824019;;д;;59.39722;41.199444
32986;Лопотово;Вологодская область;19632424231;19232824020;;д;;59.343887;40.953056
32987;Макарово;Вологодская область;19632424234;19232836006;;д;;59.21472;41.040554
32988;Малая Сторона;Вологодская область;19632424236;19232824041;;д;;59.3775;41.0425
32989;Малое Макарово;Вологодская область;19632424241;19232808014;;д;;59.315;41.086388
32990;Марковское;Вологодская область;19632424244;19232836007;;д;;59.26139;40.858612
32991;Матвейцево;Вологодская область;19632424246;19232808015;;д;;59.320557;41.0425
32992;Михалево;Вологодская область;19632424251;19232808016;;д;;59.27722;41.087223
32993;Мотовилово;Вологодская область;19632424254;19232836008;;д;;59.22389;41.03583
32995;Никольское;Вологодская область;19632424258;19232836009;;д;;59.256668;40.93639
32996;Паньково;Вологодская область;19632424261;19232824023;;д;;59.34778;40.96361
32997;Парфенка;Вологодская область;19632424266;19232824024;;д;;59.29972;40.899445
32998;Петрищево;Вологодская область;19632424271;19232824025;;д;;59.32639;40.877777
32999;Пешково;Вологодская область;19632424276;19232808018;;д;;59.2925;41.08361
33003;Подкурново;Вологодская область;19632424296;19232808020;;д;;59.32139;41.038887
33004;Поповское;Вологодская область;19632424301;19232824029;;д;;59.309723;40.88972
33005;Попцово;Вологодская область;19632424306;19232808021;;д;;59.310833;41.267223
33007;Раздольная;Вологодская область;19632424316;19232824031;;д;;59.327778;40.95
33008;Ропотово;Вологодская область;19632424321;19232808022;;д;;59.32639;41.04111
33010;Сбродово;Вологодская область;19632424326;19232808023;;д;;59.300835;41.089443
33011;Семеновское;Вологодская область;19632424331;19232824032;;д;;59.310833;41.2675
33012;Середнево;Вологодская область;19632424336;19232808024;;д;;59.304443;41.056667
33013;Становое;Вологодская область;19632424338;19232836013;;д;;59.21417;41.01
33014;Степановское;Вологодская область;19632424340;19232836014;;д;;59.25639;40.953888
33016;Тупицыно;Вологодская область;19632424343;19232836015;;д;;59.255554;40.941944
33017;Турыбанино;Вологодская область;19632424345;19232836016;;д;;59.249443;40.899166
33018;Чертовское;Вологодская область;19632424346;19232824036;;д;;59.30528;40.952778
33020;Шихмино;Вологодская область;19632424351;19232824037;;д;;59.30389;40.871944
33022;Шонорово;Вологодская область;19632424361;19232824039;;д;;59.294445;40.89611
33023;Щипино;Вологодская область;19632424366;19232808029;;д;;59.295;41.094444
98151;Язвищи;;49538000961;;;д;;;
33024;Юсово;Вологодская область;19632424371;19232836019;;д;;59.246387;40.89528
19928;Красный Бор;;15502000132;;;п;;;
171576;Монахово;;81603154111;81203554007;;п;;;
77606;Ленское;Республика Крым;35656435106;;;с;;45.503334;33.295277
33028;Воробьево;Вологодская область;19632428106;19232828003;;д;;59.40222;41.495834
33029;Голуби;Вологодская область;19632428111;19232828004;;д;;59.460835;41.650276
33030;Дороватка;Вологодская область;19632428116;19232828005;;д;;59.418888;41.52111
33031;Кожухово;Вологодская область;19632428121;19232828002;;д;;59.4675;41.720276
33032;Нижний Починок;Вологодская область;19632428126;19232828006;;д;;59.41611;41.533333
33033;Подболотная;Вологодская область;19632428131;19232828007;;д;;59.46;41.72222
33034;Селища;Вологодская область;19632428136;19232828008;;д;;59.467224;41.765556
33035;Слободка;Вологодская область;19632428141;19232828009;;д;;59.43639;41.56972
33036;Уваровица;Вологодская область;19632428146;19232828010;;д;;59.522778;41.897778
33045;Аргуново;Вологодская область;19634404101;19234804001;;д;;59.858612;45.106388
33046;Дьячково;Вологодская область;19634404106;19234804002;;д;;59.849167;45.12472
33047;Ильинское;Вологодская область;19634404111;19234804003;;д;;59.833057;45.093613
33048;Корепино;Вологодская область;19634404116;19234804004;;д;;59.88778;45.29778
33049;Красная Звезда;Вологодская область;19634404121;19234804005;;д;;59.851665;45.040554
33050;Леунино;Вологодская область;19634404126;19234804008;;д;;59.850834;45.169167
33051;Мичково;Вологодская область;19634404131;19234804009;;д;;59.4975;45.248333
33053;Павлово;Вологодская область;19634404141;19234804011;;д;;59.840557;45.06972
33054;Пичуг;Вологодская область;19634404146;19234804012;;д;;59.884167;45.31361
33056;Семенка;Вологодская область;19634404156;19234804014;;д;;59.85472;45.1025
33057;Скоморошье;Вологодская область;19634404161;19234804016;;д;;59.4975;45.248333
33058;Софроново;Вологодская область;19634404166;19234804017;;д;;59.8525;45.125
33059;Суборная;Вологодская область;19634404171;19234804018;;д;;59.850555;45.017223
33067;Веселая Грива;Вологодская область;19634420106;19234820002;;д;;59.41;45.958332
33070;Дунилово;Вологодская область;19634420121;19234820005;;д;;59.335835;45.845276
33072;Ермаково;Вологодская область;19634420131;19234820007;;д;;59.43111;45.841946
33073;Завариха;Вологодская область;19634420136;19234820008;;д;;59.46583;45.879723
33074;Куревино;Вологодская область;19634420141;19234820009;;д;;59.377224;45.855
33075;Малое Старыгино;Вологодская область;19634420146;19234820010;;д;;59.531944;46.078888
33076;Пеженьга;Вологодская область;19634420151;19234820012;;д;;59.4175;45.996113
33077;Сорокино;Вологодская область;19634420156;19234820014;;д;;59.454445;45.87389
33079;Токовица;Вологодская область;19634420166;19234820016;;д;;59.41111;45.839443
33083;Зеленцово;Вологодская область;19634424101;19234824001;;д;;59.87472;44.970833
33085;Виноград;Вологодская область;19634424108;19234840002;;д;;59.988056;44.973057
33087;Герасимово;Вологодская область;19634424112;19234840003;;д;;59.941666;44.794167
33089;Качуг;Вологодская область;19634424114;19234840005;;д;;60.00111;44.88278
33092;Лисицыно;Вологодская область;19634424119;19234840007;;д;;59.956112;44.833332
33093;Люльково;Вологодская область;19634424121;19234824006;;д;;59.885;44.946667
33095;Милофаново;Вологодская область;19634424128;19234840001;;д;;59.90111;44.918335
33096;Перебор;Вологодская область;19634424129;19234840008;;д;;59.915;44.928055
33097;Рокуново;Вологодская область;19634424131;19234824008;;д;;59.84667;44.898335
33098;Сенино;Вологодская область;19634424133;19234840009;;д;;59.913612;44.919445
33099;Синицыно;Вологодская область;19634424136;19234824009;;д;;59.86639;44.825832
33101;Слуда;Вологодская область;19634424141;19234824010;;д;;59.8825;44.976665
33102;Сырково;Вологодская область;19634424146;19234824011;;д;;59.8675;45.02139
33103;Урицкое;Вологодская область;19634424148;19234840011;;д;;59.928055;44.883335
33104;Чернушка;Вологодская область;19634424151;19234824012;;д;;59.956665;45.031944
33106;Шилово;Вологодская область;19634424161;19234840013;;д;;59.4975;45.248333
33107;Широкая;Вологодская область;19634424166;19234840014;;д;;59.935555;44.877224
33112;Верховино;Вологодская область;19634426111;19234816004;;д;;59.5525;44.707222
33113;Веселый Пахарь;Вологодская область;19634426116;19234816005;;д;;59.595554;44.761112
33114;Вороново;Вологодская область;19634426121;19234848002;;д;;59.349167;44.606945
33115;Вострово;Вологодская область;19634426126;19234848003;;д;;59.4975;45.248333
33116;Всемирская;Вологодская область;19634426131;19234816006;;д;;59.58472;44.56972
33117;Демино;Вологодская область;19634426136;19234816007;;д;;59.49972;44.72889
33118;Земцово;Вологодская область;19634426141;19234848005;;д;;59.4625;44.771946
33119;Каино;Вологодская область;19634426146;19234848006;;д;;59.43139;44.70972
33120;Княжево;Вологодская область;19634426151;19234848007;;д;;59.43028;44.697224
33121;Костенево;Вологодская область;19634426156;19234816009;;д;;59.634167;44.650833
33129;Савино;Вологодская область;19634426196;19234816017;;д;;59.573612;44.58889
171577;Святой Нос;;81603154116;81203554005;;п;;;
33130;Серпово;Вологодская область;19634426201;19234816018;;д;;59.49;44.65389
33131;Старина;Вологодская область;19634426206;19234816019;;д;;59.599724;44.69361
33132;Ямская;Вологодская область;19634426211;19234848009;;д;;59.400833;44.622776
33135;Абатурово;Вологодская область;19634428106;19234828025;;д;;59.544724;45.5
33136;Аксентьево;Вологодская область;19634428111;19234828002;;д;;59.550835;45.4325
33137;Баданки;Вологодская область;19634428112;19234860002;;д;;59.29861;44.87417
33138;Белогарье;Вологодская область;19634428113;19234864002;;д;;59.53;44.907776
33140;Блудново;Вологодская область;19634428115;19234860004;;д;;59.395832;45.552776
33141;Большое Фомино;Вологодская область;19634428116;19234828003;;д;;59.573334;45.574722
