id,oktmo,indicator,okved,scenario,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070,Y2071,Y2072,Y2073,Y2074,Y2075,Y2076,Y2077,Y2078,Y2079,Y2080,Y2081,Y2082,Y2083,Y2084,Y2085,Y2086,Y2087,Y2088,Y2089,Y2090,Y2091,Y2092,Y2093,Y2094,Y2095,Y2096,Y2097,Y2098,Y2099,Y2100,Y2101,Y2102,Y2103,Y2104,Y2105,Y2106,Y2107,Y2108,Y2109,Y2110,Y2111,Y2112,Y2113,Y2114,Y2115,Y2116,Y2117,Y2118,Y2119,Y2120,Y2121
272786,05701000,C509,03,dyn_use,,3146.286,2876.488,2634.7825,2422.906,2244.0881,2108.9446,2033.949,2034.879,2124.9187,2312.536,2597.9866,2976.2146,3435.7468,3961.8555,5267.695,6693.5747,8185.083,9696.109,11174.221,12586.677,13904.178,15107.975,15709.566,16837.621,17902.363,18898.662,19821.941,20672.31,21450.857,22159.652,22803.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272787,05701000,C509,05,dyn_high,,,,,,,,,,,,,,,277.2375,225.78351,167.99548,106.20136,42.39817,-21.077858,-82.64503,-140.79239,-196.67758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272788,05701000,C509,05,dyn_low,,,,,,,,,,,,,,,207.71071,177.58,137.50212,89.81448,36.84316,-18.73887,-74.93899,-129.96935,-180.4537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272789,05701000,C509,05,dyn_use,,190.57019,174.22856,159.58849,146.75514,135.92416,127.73854,123.19606,123.252396,128.70609,140.07005,157.35976,180.26898,208.1028,239.96915,200.23645,151.98598,97.66484,39.52319,-19.873983,-78.69775,-135.27266,-188.39107,-195.8927,-209.95915,-223.2361,-235.65958,-247.17256,-257.77634,-267.48456,-276.32297,-284.34872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272790,05701000,C509,06,dyn_high,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272791,05701000,C509,06,dyn_low,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272792,05701000,C509,06,dyn_use,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272793,05701000,C509,07,dyn_high,,,,,,,,,,,,,,,8.284624,4.3999863,-0.7445626,-1.0129358,-5.064739,-9.808914,-15.054791,-20.60049,-26.573952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272794,05701000,C509,07,dyn_low,,,,,,,,,,,,,,,6.2069716,3.4606142,-0.6094148,-0.8566396,-4.401157,-8.720429,-13.651043,-19.016882,-24.381874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272795,05701000,C509,07,dyn_use,,5.6947656,5.2064323,4.768946,4.3854504,4.061791,3.8171816,3.6814396,3.683123,3.8460944,4.1856813,4.7023454,5.3869367,6.2186885,7.1709433,3.902135,-0.6736078,-0.9315154,-4.721304,-9.2486725,-14.335746,-19.792854,-25.454327,-26.467905,-28.368483,-30.162388,-31.840979,-33.396545,-34.82927,-36.140987,-37.335186,-38.41958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272796,05701000,C509,08,dyn_high,,,,,,,,,,,,,,,-108.48613,-116.33366,-122.96923,-128.18533,-131.92929,-134.23248,-135.23692,-135.11076,-135.61542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272797,05701000,C509,08,dyn_low,,,,,,,,,,,,,,,-81.279526,-91.49708,-100.64872,-108.40632,-114.643906,-119.33685,-122.627075,-124.72447,-124.428535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272798,05701000,C509,08,dyn_use,,-74.57225,-68.17758,-62.44876,-57.42693,-53.18865,-49.98552,-48.207996,-48.23004,-50.364132,-54.810978,-61.576633,-70.541275,-81.43296,-93.90262,-103.17068,-111.2506,-117.881714,-122.983284,-126.56573,-128.77776,-129.81378,-129.90161,-135.07422,-144.77348,-153.92836,-162.49474,-170.4333,-177.74495,-184.43907,-190.53345,-196.06744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272799,05701000,C509,09,dyn_high,,,,,,,,,,,,,,,-0.02949137,-0.027438952,-0.024987554,-0.022255199,-0.019342437,-0.016364617,-0.013402002,-0.010529379,-0.00789364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272800,05701000,C509,09,dyn_low,,,,,,,,,,,,,,,-0.0220954,-0.021580892,-0.020451989,-0.018821219,-0.01680819,-0.014548654,-0.012152364,-0.00971996,-0.007242495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272801,05701000,C509,09,dyn_use,,-0.020272065,-0.018533709,-0.01697636,-0.0156112015,-0.0144590475,-0.013588294,-0.013105084,-0.013111077,-0.013691218,-0.014900069,-0.016739275,-0.019176265,-0.022137111,-0.02552692,-0.024334276,-0.02260631,-0.020466315,-0.018030845,-0.015429944,-0.0127618965,-0.010116578,-0.007561061,-0.007862139,-0.008426694,-0.008959563,-0.00945818,-0.009920252,-0.010345834,-0.010735472,-0.011090201,-0.011412314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272802,05701000,C509,10.1,dyn_high,,,,,,,,,,,,,,,319.78534,364.81403,409.14905,451.57333,491.20212,527.0549,558.6836,585.657,614.86597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272803,05701000,C509,10.1,dyn_low,,,,,,,,,,,,,,,239.58823,286.9283,334.8832,381.8955,426.8448,468.56818,506.59042,540.63617,564.1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272804,05701000,C509,10.1,dyn_use,,219.81714,200.96754,184.08066,169.27777,156.78456,147.34267,142.10306,142.16805,148.45871,161.56671,181.50987,207.93501,240.04051,276.7974,323.5359,370.15826,415.2756,457.89417,496.95184,531.99976,562.6965,588.96014,612.41223,656.3877,697.8949,736.734,772.7266,805.87683,836.22723,863.8585,888.9491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272805,05701000,C509,10.2,dyn_high,,,,,,,,,,,,,,,104.092545,74.954926,46.364708,18.440788,-8.831765,-35.276455,-60.956512,-85.8553,-111.29511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272806,05701000,C509,10.2,dyn_low,,,,,,,,,,,,,,,77.987785,58.952473,37.948914,15.595372,-7.674627,-31.361866,-55.272766,-79.2554,-102.11441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272807,05701000,C509,10.2,dyn_use,,71.55215,65.41646,59.919647,55.101192,51.034557,47.961155,46.25562,46.27677,48.324432,52.591187,59.08284,67.68442,78.135,90.09965,66.47389,41.946278,16.958508,-8.232891,-33.261623,-58.045113,-82.48937,-106.60598,-110.850975,-118.81084,-126.323944,-133.3541,-139.86902,-145.86945,-151.36308,-156.36453,-160.90611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272808,05701000,C509,10.3,dyn_high,,,,,,,,,,,,,,,-92.86097,-119.076385,-164.52538,-126.863,-80.27677,-30.212038,21.830498,74.279076,127.27439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272809,05701000,C509,10.3,dyn_low,,,,,,,,,,,,,,,-69.57291,-93.65425,-134.66188,-107.288025,-69.7589,-26.85944,19.794966,68.56906,116.77556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272810,05701000,C509,10.3,dyn_use,,-63.831673,-58.35803,-53.454323,-49.15578,-45.527935,-42.786148,-41.26464,-41.283512,-43.11023,-46.9166,-52.707806,-60.381275,-69.70424,-80.37791,-105.60307,-148.84654,-116.66568,-74.83328,-28.48646,20.787832,71.36699,121.91201,126.76648,135.86919,144.461,152.5005,159.9508,166.81274,173.09514,178.81468,184.00832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272811,05701000,C509,10.4,dyn_high,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272812,05701000,C509,10.4,dyn_low,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272869,05701000,C509,20.4,dyn_low,,,,,,,,,,,,,,,5.1726956,6.875432,8.636025,10.399781,12.129151,13.78464,15.352258,16.82419,17.993696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272813,05701000,C509,10.4,dyn_use,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272814,05701000,C509,10.5,dyn_high,,,,,,,,,,,,,,,2.1172335,7.202718,12.343912,17.35574,22.102398,26.44271,30.3051,33.628624,36.808105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272815,05701000,C509,10.5,dyn_low,,,,,,,,,,,,,,,1.5862648,5.6649785,10.103332,14.677747,19.206541,23.50839,27.479372,31.04351,33.771816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272816,05701000,C509,10.5,dyn_use,,1.4553646,1.3305652,1.2187605,1.1207536,1.0380386,0.9755258,0.9408354,0.94126564,0.98291487,1.0697002,1.2017399,1.3766953,1.5892593,1.8326192,6.3877416,11.167571,15.960675,20.603655,24.93242,28.85767,32.310223,35.257294,36.66122,39.293747,41.778522,44.10357,46.258217,48.24271,50.059597,51.713703,53.215717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272817,05701000,C509,10.6,dyn_high,,,,,,,,,,,,,,,-0.020424034,-0.0235099,-0.026444227,-0.02917083,-0.031654835,-0.03385489,-0.03576161,-0.037364468,-0.03911586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272818,05701000,C509,10.6,dyn_low,,,,,,,,,,,,,,,-0.015302011,-0.01849067,-0.021644257,-0.024669766,-0.027507415,-0.030098049,-0.032427102,-0.034492172,-0.035889205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272819,05701000,C509,10.6,dyn_use,,-0.0140392715,-0.012835386,-0.011756855,-0.010811425,-0.010013509,-0.009410475,-0.009075832,-0.009079982,-0.009481754,-0.010318935,-0.011592665,-0.013280383,-0.015330896,-0.017678484,-0.02084979,-0.023924164,-0.026826061,-0.029508349,-0.03192125,-0.034053568,-0.035899606,-0.037467815,-0.038959764,-0.041757345,-0.044397905,-0.046868727,-0.049158465,-0.05126738,-0.053198177,-0.054955993,-0.05655218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272820,05701000,C509,10.7,dyn_high,,,,,,,,,,,,,,,-184.16513,-112.50928,-51.598454,-1.2722888,39.14483,70.28427,93.2895,109.258255,120.72454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272821,05701000,C509,10.7,dyn_low,,,,,,,,,,,,,,,-137.97943,-88.48919,-42.232662,-1.0759745,34.01607,62.4849,84.59094,100.859314,110.76601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272822,05701000,C509,10.7,dyn_use,,-126.593216,-115.73769,-106.01249,-97.48747,-90.2926,-84.854996,-81.83749,-81.874916,-85.49773,-93.04665,-104.531975,-119.75027,-138.2399,-159.40828,-99.77903,-46.68126,-1.1700215,36.490456,66.26994,88.83382,104.97482,115.63812,120.242775,128.87703,137.02669,144.65245,151.71935,158.22816,164.18724,169.61244,174.5388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272823,05701000,C509,10.8,dyn_high,,,,,,,,,,,,,,,48.169903,64.80666,77.396454,86.55718,92.939705,97.136566,99.75886,101.33328,103.51835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272824,05701000,C509,10.8,dyn_low,,,,,,,,,,,,,,,36.089653,50.970806,63.347992,73.2014,80.76274,86.35743,90.45708,93.54356,94.97915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272825,05701000,C509,10.8,dyn_use,,33.111496,30.272144,27.728437,25.49865,23.616772,22.19452,21.405268,21.415056,22.36263,24.337116,27.341196,31.321667,36.15778,41.694546,57.47389,70.02078,79.59967,86.63755,91.588554,94.99418,97.36054,99.15687,103.10525,110.50891,117.49704,124.03596,130.09564,135.67679,140.78656,145.43854,149.66277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272826,05701000,C509,10.9,dyn_high,,,,,,,,,,,,,,,-3.5073228,-4.8971825,-6.434716,-8.050916,-9.688007,-11.282389,-12.792078,-14.177653,-15.591099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272827,05701000,C509,10.9,dyn_low,,,,,,,,,,,,,,,-2.6277418,-3.851662,-5.2667317,-6.8086586,-8.418684,-10.030394,-11.599311,-13.087784,-14.304994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272828,05701000,C509,10.9,dyn_use,,-2.4108975,-2.20416,-2.018949,-1.8565948,-1.7195724,-1.6160163,-1.5585495,-1.5592623,-1.6282567,-1.7720219,-1.9907534,-2.2805774,-2.632702,-3.0358422,-4.343074,-5.821505,-7.4037786,-9.031073,-10.637988,-12.181104,-13.621823,-14.934208,-15.52888,-16.64396,-17.696455,-18.681295,-19.593956,-20.434544,-21.204136,-21.90478,-22.540998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272829,05701000,C509,11,dyn_high,,,,,,,,,,,,,,,-9.677625,4.5998473,20.435833,37.138596,50.18185,55.035534,58.309494,59.899326,60.47643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272830,05701000,C509,11,dyn_low,,,,,,,,,,,,,,,-7.2506294,3.6178062,16.726463,31.408106,43.60702,48.9283,52.872562,55.294724,55.487743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272831,05701000,C509,11,dyn_use,,-6.6522994,-6.0818567,-5.570811,-5.1228323,-4.744752,-4.4590135,-4.3004475,-4.302414,-4.492788,-4.8894734,-5.4930115,-6.2927117,-7.2643166,-8.376686,4.079382,18.488354,34.153374,46.779064,51.892147,55.52452,57.55099,57.92841,60.23509,64.56038,68.642914,72.46301,76.00314,79.2637,82.24888,84.966606,87.43445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272832,05701000,C509,12,dyn_high,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272833,05701000,C509,12,dyn_low,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272834,05701000,C509,12,dyn_use,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272835,05701000,C509,13,dyn_high,,,,,,,,,,,,,,,-46.178837,-36.203743,-26.060637,-15.899084,-5.8415093,3.9109492,13.249805,22.051086,30.580748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272836,05701000,C509,13,dyn_low,,,,,,,,,,,,,,,-34.597916,-28.47445,-21.330294,-13.445853,-5.0761547,3.4769554,12.0143585,20.355968,28.05815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272837,05701000,C509,13,dyn_use,,-31.742857,-29.020866,-26.582302,-24.444681,-22.640589,-21.277126,-20.520496,-20.52988,-21.438288,-23.33116,-26.211067,-30.027008,-34.663227,-39.971134,-32.107346,-23.57713,-14.621107,-5.445402,3.6875732,12.616969,21.18658,29.292305,30.45871,32.645855,34.710243,36.64193,38.432045,40.080795,41.59029,42.964546,44.212444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272838,05701000,C509,14,dyn_high,,,,,,,,,,,,,,,-47.18136,-37.699177,-27.515505,-16.83682,-5.855893,5.138668,15.955166,26.385643,36.692036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272839,05701000,C509,14,dyn_low,,,,,,,,,,,,,,,-35.349022,-29.650616,-22.521084,-14.238896,-5.088654,4.5684357,14.4674635,24.357315,33.665318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272840,05701000,C509,14,dyn_use,,-32.43198,-29.650898,-27.159393,-24.975365,-23.132107,-21.739044,-20.965988,-20.975576,-21.903706,-23.83767,-26.7801,-30.678883,-35.415752,-40.83889,-33.43357,-24.893353,-15.483467,-5.458811,4.8451705,15.193116,25.351202,35.14611,36.54561,39.169838,41.646774,43.96449,46.112343,48.09058,49.901733,51.550625,53.047905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272841,05701000,C509,15,dyn_high,,,,,,,,,,,,,,,-412.1324,-383.05243,-352.55508,-321.4318,-290.29993,-259.95862,-230.86389,-203.44637,-180.06584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272842,05701000,C509,15,dyn_low,,,,,,,,,,,,,,,-308.7761,-301.27292,-288.56177,-271.83484,-252.26482,-231.1113,-209.33754,-187.80696,-165.21225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272843,05701000,C509,15,dyn_use,,-283.29556,-259.0026,-237.23915,-218.16151,-202.06053,-189.89203,-183.13933,-183.22308,-191.33035,-208.22366,-233.92598,-267.98212,-309.35898,-356.73047,-339.71063,-318.95755,-295.59494,-270.61496,-245.11093,-219.83739,-195.4703,-172.47922,-179.34726,-192.22563,-204.38118,-215.75536,-226.29593,-236.0041,-244.89233,-252.98424,-260.33212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272844,05701000,C509,16,dyn_high,,,,,,,,,,,,,,,52.68541,39.099052,20.208632,1.7117063,-16.076101,-32.759968,-48.156376,-62.08736,-75.331055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272845,05701000,C509,16,dyn_low,,,,,,,,,,,,,,,39.472744,30.751627,16.540503,1.4475899,-13.9698105,-29.12463,-43.66615,-57.314556,-69.11702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272846,05701000,C509,16,dyn_use,,36.21541,33.109894,30.327736,27.888924,25.830637,24.275063,23.411823,23.42253,24.458933,26.618507,29.904194,34.257797,39.547256,45.603046,34.675056,18.282803,1.5741184,-14.985996,-30.888863,-45.856335,-59.653244,-72.15717,-75.03043,-80.41814,-85.50345,-90.26186,-94.67155,-98.73299,-102.4514,-105.83668,-108.91068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272847,05701000,C509,17.1,dyn_high,,,,,,,,,,,,,,,1.9841206,2.1964114,2.4285595,2.6716983,2.9183898,3.1601093,3.391337,0.9065888,-2.1904287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
